h3_index,cluster_id,cluster_meaning
891f53570c3ffff,11,11: building_house
891f53570c7ffff,2,2: building_house
891f53570cfffff,2,2: building_house
891f53570d3ffff,2,2: building_house
891f53570d7ffff,2,2: building_house
891f53570dbffff,2,2: building_house
891f5357207ffff,11,11: building_house
891f5357213ffff,7,7: highway_bus_stop
891f5357217ffff,2,2: building_house
891f535721bffff,9,9: aeroway_aerodrome
891f535722bffff,2,2: building_house
891f5357233ffff,2,2: building_house
891f5357237ffff,2,2: building_house
891f5357243ffff,11,11: building_house
891f535724bffff,2,2: building_house
891f535724fffff,2,2: building_house
891f5357253ffff,6,6: building_office
891f535725bffff,2,2: building_house
891f5357267ffff,2,2: building_house
891f5357283ffff,11,11: building_house
891f5357287ffff,2,2: building_house
891f535728bffff,2,2: building_house
891f535728fffff,2,2: building_house
891f5357293ffff,2,2: building_house
891f5357297ffff,2,2: building_house
891f535729bffff,2,2: building_house
891f53572a3ffff,11,11: building_house
891f53572a7ffff,2,2: building_house
891f53572abffff,2,2: building_house
891f53572afffff,2,2: building_house
891f53572bbffff,2,2: building_house
891f53572c7ffff,10,10: building_apartments
891f53572d7ffff,0,0: landuse_industrial
891f53573cbffff,2,2: building_house
891f53573d3ffff,2,2: building_house
891f53573dbffff,2,2: building_house
891f5357403ffff,8,8: landuse_industrial
891f5357407ffff,0,0: landuse_industrial
891f535740bffff,0,0: landuse_industrial
891f535740fffff,2,2: building_house
891f5357413ffff,4,4: landuse_cemetery
891f5357417ffff,3,3: landuse_industrial
891f535741bffff,8,8: landuse_industrial
891f5357447ffff,2,2: building_house
891f5357453ffff,11,11: building_house
891f535745bffff,0,0: landuse_industrial
891f5357463ffff,11,11: building_house
891f5357467ffff,2,2: building_house
891f535746bffff,2,2: building_house
891f535746fffff,2,2: building_house
891f5357473ffff,2,2: building_house
891f5357477ffff,2,2: building_house
891f535747bffff,2,2: building_house
891f53574a3ffff,11,11: building_house
891f53574afffff,0,0: landuse_industrial
891f53574b3ffff,8,8: landuse_industrial
891f53574bbffff,8,8: landuse_industrial
891f53574cfffff,8,8: landuse_industrial
891f53575dbffff,0,0: landuse_industrial
891f5357603ffff,11,11: building_house
891f5357607ffff,2,2: building_house
891f535760bffff,2,2: building_house
891f535760fffff,0,0: landuse_industrial
891f5357613ffff,2,2: building_house
891f5357617ffff,2,2: building_house
891f535761bffff,2,2: building_house
891f5357623ffff,11,11: building_house
891f5357627ffff,2,2: building_house
891f535762bffff,2,2: building_house
891f535762fffff,2,2: building_house
891f5357633ffff,2,2: building_house
891f5357637ffff,0,0: landuse_industrial
891f535763bffff,2,2: building_house
891f5357643ffff,8,8: landuse_industrial
891f5357647ffff,8,8: landuse_industrial
891f5357657ffff,0,0: landuse_industrial
891f5357663ffff,3,3: landuse_industrial
891f5357667ffff,0,0: landuse_industrial
891f535766fffff,0,0: landuse_industrial
891f5357673ffff,0,0: landuse_industrial
891f5357677ffff,0,0: landuse_industrial
891f535768fffff,2,2: building_house
891f5357693ffff,8,8: landuse_industrial
891f5357697ffff,3,3: landuse_industrial
891f535769bffff,3,3: landuse_industrial
891f53576a3ffff,11,11: building_house
891f53576a7ffff,2,2: building_house
891f53576abffff,2,2: building_house
891f53576afffff,0,0: landuse_industrial
891f53576b7ffff,2,2: building_house
891f53576c3ffff,4,4: landuse_cemetery
891f53576c7ffff,2,2: building_house
891f53576cfffff,2,2: building_house
891f53576d7ffff,8,8: landuse_industrial
891f535a003ffff,6,6: building_office
891f535a007ffff,3,3: landuse_industrial
891f535a00bffff,3,3: landuse_industrial
891f535a00fffff,3,3: landuse_industrial
891f535a013ffff,6,6: building_office
891f535a01bffff,6,6: building_office
891f535a023ffff,0,0: landuse_industrial
891f535a027ffff,2,2: building_house
891f535a02bffff,0,0: landuse_industrial
891f535a02fffff,0,0: landuse_industrial
891f535a033ffff,3,3: landuse_industrial
891f535a037ffff,10,10: building_apartments
891f535a03bffff,3,3: landuse_industrial
891f535a043ffff,9,9: aeroway_aerodrome
891f535a047ffff,5,5: shop_greengrocer
891f535a04bffff,9,9: aeroway_aerodrome
891f535a04fffff,5,5: shop_greengrocer
891f535a053ffff,9,9: aeroway_aerodrome
891f535a057ffff,9,9: aeroway_aerodrome
891f535a05bffff,9,9: aeroway_aerodrome
891f535a063ffff,4,4: landuse_cemetery
891f535a067ffff,0,0: landuse_industrial
891f535a06bffff,10,10: building_apartments
891f535a06fffff,2,2: building_house
891f535a073ffff,10,10: building_apartments
891f535a077ffff,0,0: landuse_industrial
891f535a07bffff,5,5: shop_greengrocer
891f535a083ffff,11,11: building_house
891f535a087ffff,6,6: building_office
891f535a08fffff,3,3: landuse_industrial
891f535a093ffff,2,2: building_house
891f535a097ffff,2,2: building_house
891f535a09bffff,10,10: building_apartments
891f535a0a3ffff,8,8: landuse_industrial
891f535a0a7ffff,3,3: landuse_industrial
891f535a0afffff,3,3: landuse_industrial
891f535a0b3ffff,8,8: landuse_industrial
891f535a0b7ffff,3,3: landuse_industrial
891f535a0c7ffff,6,6: building_office
891f535a0cbffff,0,0: landuse_industrial
891f535a0cfffff,3,3: landuse_industrial
891f535a0d3ffff,0,0: landuse_industrial
891f535a0d7ffff,6,6: building_office
891f535a0dbffff,0,0: landuse_industrial
891f535a103ffff,8,8: landuse_industrial
891f535a107ffff,4,4: landuse_cemetery
891f535a10fffff,10,10: building_apartments
891f535a113ffff,8,8: landuse_industrial
891f535a117ffff,8,8: landuse_industrial
891f535a123ffff,10,10: building_apartments
891f535a12bffff,7,7: highway_bus_stop
891f535a137ffff,5,5: shop_greengrocer
891f535a147ffff,11,11: building_house
891f535a15bffff,10,10: building_apartments
891f535a163ffff,1,1: amenity_nightclub
891f535a16bffff,11,11: building_house
891f535a173ffff,4,4: landuse_cemetery
891f535a177ffff,7,7: highway_bus_stop
891f535a17bffff,8,8: landuse_industrial
891f535a18bffff,0,0: landuse_industrial
891f535a193ffff,11,11: building_house
891f535a197ffff,2,2: building_house
891f535a19bffff,7,7: highway_bus_stop
891f535a1a3ffff,9,9: aeroway_aerodrome
891f535a1abffff,3,3: landuse_industrial
891f535a1afffff,6,6: building_office
891f535a1b3ffff,7,7: highway_bus_stop
891f535a1b7ffff,7,7: highway_bus_stop
891f535a1bbffff,0,0: landuse_industrial
891f535a1c3ffff,8,8: landuse_industrial
891f535a1c7ffff,0,0: landuse_industrial
891f535a1cbffff,0,0: landuse_industrial
891f535a1cfffff,3,3: landuse_industrial
891f535a1d3ffff,3,3: landuse_industrial
891f535a1d7ffff,10,10: building_apartments
891f535a1dbffff,0,0: landuse_industrial
891f535a203ffff,11,11: building_house
891f535a207ffff,2,2: building_house
891f535a20bffff,2,2: building_house
891f535a20fffff,2,2: building_house
891f535a213ffff,2,2: building_house
891f535a217ffff,2,2: building_house
891f535a21bffff,2,2: building_house
891f535a223ffff,10,10: building_apartments
891f535a227ffff,10,10: building_apartments
891f535a22bffff,2,2: building_house
891f535a22fffff,10,10: building_apartments
891f535a233ffff,10,10: building_apartments
891f535a237ffff,2,2: building_house
891f535a23bffff,2,2: building_house
891f535a243ffff,11,11: building_house
891f535a247ffff,2,2: building_house
891f535a253ffff,2,2: building_house
891f535a257ffff,2,2: building_house
891f535a25bffff,2,2: building_house
891f535a273ffff,2,2: building_house
891f535a277ffff,2,2: building_house
891f535a283ffff,8,8: landuse_industrial
891f535a287ffff,6,6: building_office
891f535a28bffff,0,0: landuse_industrial
891f535a28fffff,0,0: landuse_industrial
891f535a293ffff,8,8: landuse_industrial
891f535a297ffff,6,6: building_office
891f535a29bffff,0,0: landuse_industrial
891f535a2a3ffff,10,10: building_apartments
891f535a2a7ffff,10,10: building_apartments
891f535a2abffff,10,10: building_apartments
891f535a2afffff,10,10: building_apartments
891f535a2b3ffff,5,5: shop_greengrocer
891f535a2b7ffff,10,10: building_apartments
891f535a2bbffff,0,0: landuse_industrial
891f535a2c3ffff,11,11: building_house
891f535a2c7ffff,2,2: building_house
891f535a2cbffff,2,2: building_house
891f535a2cfffff,2,2: building_house
891f535a2d3ffff,2,2: building_house
891f535a2d7ffff,2,2: building_house
891f535a2dbffff,2,2: building_house
891f535a303ffff,11,11: building_house
891f535a307ffff,7,7: highway_bus_stop
891f535a30bffff,8,8: landuse_industrial
891f535a30fffff,6,6: building_office
891f535a31bffff,8,8: landuse_industrial
891f535a323ffff,3,3: landuse_industrial
891f535a343ffff,11,11: building_house
891f535a347ffff,8,8: landuse_industrial
891f535a353ffff,10,10: building_apartments
891f535a357ffff,0,0: landuse_industrial
891f535a35bffff,10,10: building_apartments
891f535a373ffff,8,8: landuse_industrial
891f535a383ffff,3,3: landuse_industrial
891f535a387ffff,8,8: landuse_industrial
891f535a38bffff,3,3: landuse_industrial
891f535a393ffff,0,0: landuse_industrial
891f535a39bffff,3,3: landuse_industrial
891f535a3a3ffff,11,11: building_house
891f535a3b3ffff,10,10: building_apartments
891f535a3bbffff,0,0: landuse_industrial
891f535a3c3ffff,10,10: building_apartments
891f535a3c7ffff,3,3: landuse_industrial
891f535a3cbffff,10,10: building_apartments
891f535a3cfffff,0,0: landuse_industrial
891f535a3d3ffff,10,10: building_apartments
891f535a3d7ffff,3,3: landuse_industrial
891f535a3dbffff,10,10: building_apartments
891f535a40bffff,9,9: aeroway_aerodrome
891f535a40fffff,5,5: shop_greengrocer
891f535a41bffff,10,10: building_apartments
891f535a423ffff,11,11: building_house
891f535a427ffff,2,2: building_house
891f535a42bffff,2,2: building_house
891f535a42fffff,10,10: building_apartments
891f535a433ffff,10,10: building_apartments
891f535a437ffff,0,0: landuse_industrial
891f535a43bffff,5,5: shop_greengrocer
891f535a443ffff,6,6: building_office
891f535a447ffff,10,10: building_apartments
891f535a44bffff,10,10: building_apartments
891f535a44fffff,10,10: building_apartments
891f535a453ffff,10,10: building_apartments
891f535a457ffff,10,10: building_apartments
891f535a45bffff,0,0: landuse_industrial
891f535a463ffff,9,9: aeroway_aerodrome
891f535a467ffff,10,10: building_apartments
891f535a46bffff,0,0: landuse_industrial
891f535a46fffff,6,6: building_office
891f535a473ffff,5,5: shop_greengrocer
891f535a477ffff,6,6: building_office
891f535a47bffff,2,2: building_house
891f535a483ffff,8,8: landuse_industrial
891f535a487ffff,8,8: landuse_industrial
891f535a493ffff,3,3: landuse_industrial
891f535a497ffff,3,3: landuse_industrial
891f535a49bffff,3,3: landuse_industrial
891f535a4a3ffff,11,11: building_house
891f535a4a7ffff,2,2: building_house
891f535a4abffff,4,4: landuse_cemetery
891f535a4afffff,2,2: building_house
891f535a4b3ffff,6,6: building_office
891f535a4b7ffff,0,0: landuse_industrial
891f535a4bbffff,6,6: building_office
891f535a4c3ffff,5,5: shop_greengrocer
891f535a4c7ffff,4,4: landuse_cemetery
891f535a4cbffff,2,2: building_house
891f535a4cfffff,0,0: landuse_industrial
891f535a503ffff,11,11: building_house
891f535a507ffff,10,10: building_apartments
891f535a50bffff,9,9: aeroway_aerodrome
891f535a50fffff,10,10: building_apartments
891f535a513ffff,10,10: building_apartments
891f535a517ffff,10,10: building_apartments
891f535a51bffff,9,9: aeroway_aerodrome
891f535a523ffff,11,11: building_house
891f535a527ffff,2,2: building_house
891f535a52bffff,2,2: building_house
891f535a52fffff,2,2: building_house
891f535a533ffff,10,10: building_apartments
891f535a537ffff,2,2: building_house
891f535a53bffff,10,10: building_apartments
891f535a543ffff,11,11: building_house
891f535a547ffff,10,10: building_apartments
891f535a54bffff,10,10: building_apartments
891f535a54fffff,10,10: building_apartments
891f535a553ffff,10,10: building_apartments
891f535a557ffff,10,10: building_apartments
891f535a55bffff,10,10: building_apartments
891f535a563ffff,9,9: aeroway_aerodrome
891f535a567ffff,10,10: building_apartments
891f535a56bffff,3,3: landuse_industrial
891f535a56fffff,8,8: landuse_industrial
891f535a573ffff,10,10: building_apartments
891f535a577ffff,10,10: building_apartments
891f535a57bffff,10,10: building_apartments
891f535a583ffff,9,9: aeroway_aerodrome
891f535a587ffff,11,11: building_house
891f535a58bffff,2,2: building_house
891f535a58fffff,2,2: building_house
891f535a593ffff,2,2: building_house
891f535a59bffff,10,10: building_apartments
891f535a5a3ffff,4,4: landuse_cemetery
891f535a5a7ffff,6,6: building_office
891f535a5abffff,10,10: building_apartments
891f535a5afffff,2,2: building_house
891f535a5bbffff,2,2: building_house
891f535a5c3ffff,10,10: building_apartments
891f535a5c7ffff,10,10: building_apartments
891f535a5cbffff,10,10: building_apartments
891f535a5cfffff,10,10: building_apartments
891f535a5d3ffff,2,2: building_house
891f535a5d7ffff,10,10: building_apartments
891f535a5dbffff,10,10: building_apartments
891f535a603ffff,11,11: building_house
891f535a607ffff,8,8: landuse_industrial
891f535a60bffff,6,6: building_office
891f535a60fffff,8,8: landuse_industrial
891f535a613ffff,0,0: landuse_industrial
891f535a617ffff,0,0: landuse_industrial
891f535a61bffff,3,3: landuse_industrial
891f535a623ffff,9,9: aeroway_aerodrome
891f535a627ffff,5,5: shop_greengrocer
891f535a62bffff,3,3: landuse_industrial
891f535a62fffff,5,5: shop_greengrocer
891f535a633ffff,6,6: building_office
891f535a637ffff,6,6: building_office
891f535a63bffff,3,3: landuse_industrial
891f535a643ffff,8,8: landuse_industrial
891f535a653ffff,3,3: landuse_industrial
891f535a657ffff,3,3: landuse_industrial
891f535a65bffff,5,5: shop_greengrocer
891f535a66bffff,2,2: building_house
891f535a66fffff,0,0: landuse_industrial
891f535a673ffff,0,0: landuse_industrial
891f535a677ffff,3,3: landuse_industrial
891f535a67bffff,4,4: landuse_cemetery
891f535a683ffff,4,4: landuse_cemetery
891f535a687ffff,0,0: landuse_industrial
891f535a68fffff,0,0: landuse_industrial
891f535a693ffff,0,0: landuse_industrial
891f535a697ffff,2,2: building_house
891f535a69bffff,0,0: landuse_industrial
891f535a6a3ffff,11,11: building_house
891f535a6a7ffff,2,2: building_house
891f535a6abffff,3,3: landuse_industrial
891f535a6b3ffff,0,0: landuse_industrial
891f535a6b7ffff,0,0: landuse_industrial
891f535a6bbffff,3,3: landuse_industrial
891f535a6c7ffff,8,8: landuse_industrial
891f535a6cfffff,3,3: landuse_industrial
891f535a813ffff,7,7: highway_bus_stop
891f535a883ffff,3,3: landuse_industrial
891f535a887ffff,3,3: landuse_industrial
891f535a897ffff,7,7: highway_bus_stop
891f535a8b7ffff,1,1: amenity_nightclub
891f535a8bbffff,4,4: landuse_cemetery
891f535a8cbffff,8,8: landuse_industrial
891f535a8cfffff,8,8: landuse_industrial
891f535a8dbffff,8,8: landuse_industrial
891f535a903ffff,7,7: highway_bus_stop
891f535a907ffff,2,2: building_house
891f535a90bffff,2,2: building_house
891f535a90fffff,2,2: building_house
891f535a913ffff,2,2: building_house
891f535a917ffff,2,2: building_house
891f535a91bffff,10,10: building_apartments
891f535a923ffff,11,11: building_house
891f535a927ffff,2,2: building_house
891f535a92bffff,2,2: building_house
891f535a92fffff,2,2: building_house
891f535a937ffff,2,2: building_house
891f535a947ffff,2,2: building_house
891f535a973ffff,7,7: highway_bus_stop
891f535a977ffff,7,7: highway_bus_stop
891f535a983ffff,11,11: building_house
891f535a987ffff,2,2: building_house
891f535a98fffff,2,2: building_house
891f535a997ffff,2,2: building_house
891f535a99bffff,2,2: building_house
891f535a9a3ffff,8,8: landuse_industrial
891f535a9abffff,0,0: landuse_industrial
891f535a9afffff,3,3: landuse_industrial
891f535a9b3ffff,2,2: building_house
891f535a9bbffff,2,2: building_house
891f535a9d7ffff,8,8: landuse_industrial
891f535ac03ffff,8,8: landuse_industrial
891f535ac07ffff,11,11: building_house
891f535ac0bffff,7,7: highway_bus_stop
891f535ac13ffff,8,8: landuse_industrial
891f535ac1bffff,7,7: highway_bus_stop
891f535ac23ffff,6,6: building_office
891f535ac2bffff,7,7: highway_bus_stop
891f535ac2fffff,7,7: highway_bus_stop
891f535ac33ffff,1,1: amenity_nightclub
891f535ac37ffff,6,6: building_office
891f535ac43ffff,7,7: highway_bus_stop
891f535ac47ffff,6,6: building_office
891f535ac4bffff,9,9: aeroway_aerodrome
891f535ac4fffff,6,6: building_office
891f535ac53ffff,4,4: landuse_cemetery
891f535ac5bffff,7,7: highway_bus_stop
891f535ac63ffff,6,6: building_office
891f535ac73ffff,5,5: shop_greengrocer
891f535ac77ffff,6,6: building_office
891f535ac7bffff,7,7: highway_bus_stop
891f535ac83ffff,11,11: building_house
891f535ac87ffff,8,8: landuse_industrial
891f535ac8bffff,0,0: landuse_industrial
891f535ac8fffff,8,8: landuse_industrial
891f535acabffff,9,9: aeroway_aerodrome
891f535acafffff,1,1: amenity_nightclub
891f535acb3ffff,3,3: landuse_industrial
891f535acb7ffff,5,5: shop_greengrocer
891f535acbbffff,3,3: landuse_industrial
891f535acc3ffff,10,10: building_apartments
891f535acc7ffff,3,3: landuse_industrial
891f535accbffff,9,9: aeroway_aerodrome
891f535accfffff,5,5: shop_greengrocer
891f535acd3ffff,7,7: highway_bus_stop
891f535acdbffff,10,10: building_apartments
891f535ad07ffff,7,7: highway_bus_stop
891f535ad0bffff,7,7: highway_bus_stop
891f535ad1bffff,2,2: building_house
891f535ad23ffff,9,9: aeroway_aerodrome
891f535ad33ffff,8,8: landuse_industrial
891f535ad3bffff,7,7: highway_bus_stop
891f535ad47ffff,10,10: building_apartments
891f535ad4bffff,7,7: highway_bus_stop
891f535ad4fffff,7,7: highway_bus_stop
891f535ad53ffff,4,4: landuse_cemetery
891f535ad57ffff,2,2: building_house
891f535ad5bffff,6,6: building_office
891f535ad7bffff,2,2: building_house
891f535adabffff,9,9: aeroway_aerodrome
891f535adc3ffff,9,9: aeroway_aerodrome
891f535adcfffff,10,10: building_apartments
891f535add3ffff,9,9: aeroway_aerodrome
891f535add7ffff,9,9: aeroway_aerodrome
891f535addbffff,1,1: amenity_nightclub
891f535ae03ffff,7,7: highway_bus_stop
891f535ae07ffff,7,7: highway_bus_stop
891f535ae0bffff,7,7: highway_bus_stop
891f535ae23ffff,8,8: landuse_industrial
891f535ae2bffff,0,0: landuse_industrial
891f535ae2fffff,7,7: highway_bus_stop
891f535ae37ffff,8,8: landuse_industrial
891f535ae3bffff,0,0: landuse_industrial
891f535ae43ffff,7,7: highway_bus_stop
891f535ae57ffff,7,7: highway_bus_stop
891f535ae5bffff,11,11: building_house
891f535ae83ffff,11,11: building_house
891f535ae87ffff,6,6: building_office
891f535ae8bffff,6,6: building_office
891f535ae8fffff,0,0: landuse_industrial
891f535ae9bffff,1,1: amenity_nightclub
891f535aea7ffff,7,7: highway_bus_stop
891f535aeabffff,7,7: highway_bus_stop
891f535b403ffff,8,8: landuse_industrial
891f535b413ffff,8,8: landuse_industrial
891f535b417ffff,3,3: landuse_industrial
891f535b41bffff,4,4: landuse_cemetery
891f535b483ffff,8,8: landuse_industrial
891f535b487ffff,8,8: landuse_industrial
891f535b48bffff,3,3: landuse_industrial
891f535b48fffff,3,3: landuse_industrial
891f535b493ffff,3,3: landuse_industrial
891f535b49bffff,8,8: landuse_industrial
891f535b4a3ffff,3,3: landuse_industrial
891f535b4a7ffff,8,8: landuse_industrial
891f535b4abffff,8,8: landuse_industrial
891f535b4b3ffff,8,8: landuse_industrial
891f535b4c7ffff,7,7: highway_bus_stop
891f535b4cbffff,8,8: landuse_industrial
891f535b4cfffff,7,7: highway_bus_stop
891f535b4d7ffff,0,0: landuse_industrial
891f535b503ffff,0,0: landuse_industrial
891f535b50bffff,2,2: building_house
891f535b50fffff,0,0: landuse_industrial
891f535b513ffff,0,0: landuse_industrial
891f535b51bffff,2,2: building_house
891f535b523ffff,11,11: building_house
891f535b527ffff,2,2: building_house
891f535b52bffff,2,2: building_house
891f535b52fffff,2,2: building_house
891f535b537ffff,2,2: building_house
891f535b53bffff,2,2: building_house
891f535b543ffff,8,8: landuse_industrial
891f535b547ffff,0,0: landuse_industrial
891f535b557ffff,2,2: building_house
891f535b573ffff,2,2: building_house
891f535b577ffff,2,2: building_house
891f535b583ffff,4,4: landuse_cemetery
891f535b58bffff,2,2: building_house
891f535b58fffff,0,0: landuse_industrial
891f535b593ffff,0,0: landuse_industrial
891f535b59bffff,0,0: landuse_industrial
891f535b5a3ffff,7,7: highway_bus_stop
891f535b5a7ffff,2,2: building_house
891f535b5afffff,2,2: building_house
891f535b5b7ffff,2,2: building_house
891f535b5bbffff,8,8: landuse_industrial
891f535b5c3ffff,11,11: building_house
891f535b5c7ffff,2,2: building_house
891f535b5cbffff,0,0: landuse_industrial
891f535b5cfffff,2,2: building_house
891f535b5d3ffff,0,0: landuse_industrial
891f535b5d7ffff,2,2: building_house
891f535b5dbffff,9,9: aeroway_aerodrome
891f53c002bffff,11,11: building_house
891f53c002fffff,4,4: landuse_cemetery
891f53c0063ffff,11,11: building_house
891f53c0067ffff,2,2: building_house
891f53c006bffff,2,2: building_house
891f53c006fffff,2,2: building_house
891f53c0073ffff,8,8: landuse_industrial
891f53c0077ffff,2,2: building_house
891f53c0163ffff,11,11: building_house
891f53c017bffff,2,2: building_house
891f53c0203ffff,11,11: building_house
891f53c0207ffff,2,2: building_house
891f53c020bffff,2,2: building_house
891f53c020fffff,2,2: building_house
891f53c0213ffff,2,2: building_house
891f53c021bffff,2,2: building_house
891f53c0237ffff,8,8: landuse_industrial
891f53c023bffff,2,2: building_house
891f53c0243ffff,11,11: building_house
891f53c0247ffff,2,2: building_house
891f53c024bffff,10,10: building_apartments
891f53c024fffff,2,2: building_house
891f53c0257ffff,2,2: building_house
891f53c025bffff,2,2: building_house
891f53c027bffff,2,2: building_house
891f53c0283ffff,11,11: building_house
891f53c028bffff,0,0: landuse_industrial
891f53c0293ffff,0,0: landuse_industrial
891f53c029bffff,0,0: landuse_industrial
891f53c02c3ffff,0,0: landuse_industrial
891f53c02c7ffff,2,2: building_house
891f53c02cbffff,0,0: landuse_industrial
891f53c02cfffff,0,0: landuse_industrial
891f53c02d3ffff,0,0: landuse_industrial
891f53c02d7ffff,0,0: landuse_industrial
891f53c02dbffff,2,2: building_house
891f53c030fffff,11,11: building_house
891f53c0323ffff,11,11: building_house
891f53c032fffff,2,2: building_house
891f53c034bffff,11,11: building_house
891f53c035bffff,8,8: landuse_industrial
891f53c0367ffff,11,11: building_house
891f53c036fffff,2,2: building_house
891f53c0373ffff,2,2: building_house
891f53c0393ffff,2,2: building_house
891f53c0397ffff,4,4: landuse_cemetery
891f53c03abffff,6,6: building_office
891f53c03afffff,3,3: landuse_industrial
891f53c062bffff,0,0: landuse_industrial
891f53c062fffff,0,0: landuse_industrial
891f53c064fffff,11,11: building_house
891f53c0663ffff,11,11: building_house
891f53c0667ffff,0,0: landuse_industrial
891f53c066bffff,2,2: building_house
891f53c066fffff,0,0: landuse_industrial
891f53c0673ffff,0,0: landuse_industrial
891f53c0677ffff,0,0: landuse_industrial
891f53c067bffff,0,0: landuse_industrial
891f53c0803ffff,11,11: building_house
891f53c0807ffff,2,2: building_house
891f53c080bffff,2,2: building_house
891f53c080fffff,2,2: building_house
891f53c0813ffff,2,2: building_house
891f53c081bffff,2,2: building_house
891f53c0823ffff,11,11: building_house
891f53c0827ffff,2,2: building_house
891f53c082bffff,2,2: building_house
891f53c082fffff,2,2: building_house
891f53c083bffff,2,2: building_house
891f53c0843ffff,11,11: building_house
891f53c0847ffff,2,2: building_house
891f53c084fffff,2,2: building_house
891f53c0853ffff,2,2: building_house
891f53c0857ffff,2,2: building_house
891f53c085bffff,2,2: building_house
891f53c0863ffff,11,11: building_house
891f53c0867ffff,2,2: building_house
891f53c086bffff,2,2: building_house
891f53c086fffff,2,2: building_house
891f53c0877ffff,2,2: building_house
891f53c087bffff,2,2: building_house
891f53c088bffff,3,3: landuse_industrial
891f53c08b3ffff,11,11: building_house
891f53c08b7ffff,2,2: building_house
891f53c08dbffff,11,11: building_house
891f53c0903ffff,11,11: building_house
891f53c0907ffff,2,2: building_house
891f53c090bffff,2,2: building_house
891f53c0913ffff,2,2: building_house
891f53c0917ffff,2,2: building_house
891f53c091bffff,2,2: building_house
891f53c0933ffff,2,2: building_house
891f53c0947ffff,2,2: building_house
891f53c094bffff,11,11: building_house
891f53c094fffff,2,2: building_house
891f53c0953ffff,2,2: building_house
891f53c0957ffff,2,2: building_house
891f53c095bffff,2,2: building_house
891f53c0963ffff,11,11: building_house
891f53c0967ffff,7,7: highway_bus_stop
891f53c096bffff,2,2: building_house
891f53c0973ffff,2,2: building_house
891f53c0977ffff,2,2: building_house
891f53c097bffff,2,2: building_house
891f53c0983ffff,11,11: building_house
891f53c0987ffff,2,2: building_house
891f53c098bffff,2,2: building_house
891f53c098fffff,2,2: building_house
891f53c0993ffff,2,2: building_house
891f53c0997ffff,2,2: building_house
891f53c099bffff,2,2: building_house
891f53c09c7ffff,2,2: building_house
891f53c0a03ffff,6,6: building_office
891f53c0a0bffff,0,0: landuse_industrial
891f53c0a0fffff,6,6: building_office
891f53c0a13ffff,3,3: landuse_industrial
891f53c0a17ffff,3,3: landuse_industrial
891f53c0a1bffff,2,2: building_house
891f53c0a23ffff,8,8: landuse_industrial
891f53c0a27ffff,11,11: building_house
891f53c0a2bffff,11,11: building_house
891f53c0a2fffff,0,0: landuse_industrial
891f53c0a3bffff,0,0: landuse_industrial
891f53c0a43ffff,11,11: building_house
891f53c0a47ffff,2,2: building_house
891f53c0a4bffff,2,2: building_house
891f53c0a4fffff,2,2: building_house
891f53c0a53ffff,10,10: building_apartments
891f53c0a57ffff,10,10: building_apartments
891f53c0a5bffff,2,2: building_house
891f53c0a63ffff,10,10: building_apartments
891f53c0a67ffff,10,10: building_apartments
891f53c0a6bffff,10,10: building_apartments
891f53c0a6fffff,10,10: building_apartments
891f53c0a73ffff,0,0: landuse_industrial
891f53c0a77ffff,0,0: landuse_industrial
891f53c0a7bffff,2,2: building_house
891f53c0a9bffff,8,8: landuse_industrial
891f53c0aa7ffff,2,2: building_house
891f53c0aabffff,8,8: landuse_industrial
891f53c0ab7ffff,2,2: building_house
891f53c0abbffff,0,0: landuse_industrial
891f53c0acbffff,2,2: building_house
891f53c0acfffff,0,0: landuse_industrial
891f53c0b03ffff,11,11: building_house
891f53c0b07ffff,2,2: building_house
891f53c0b0bffff,2,2: building_house
891f53c0b0fffff,2,2: building_house
891f53c0b13ffff,2,2: building_house
891f53c0b17ffff,0,0: landuse_industrial
891f53c0b1bffff,2,2: building_house
891f53c0b23ffff,11,11: building_house
891f53c0b27ffff,8,8: landuse_industrial
891f53c0b2bffff,2,2: building_house
891f53c0b2fffff,2,2: building_house
891f53c0b3bffff,2,2: building_house
891f53c0b43ffff,11,11: building_house
891f53c0b47ffff,2,2: building_house
891f53c0b4bffff,2,2: building_house
891f53c0b53ffff,0,0: landuse_industrial
891f53c0b57ffff,2,2: building_house
891f53c0b5bffff,2,2: building_house
891f53c0b63ffff,11,11: building_house
891f53c0b6bffff,2,2: building_house
891f53c0b73ffff,2,2: building_house
891f53c0b77ffff,2,2: building_house
891f53c0b7bffff,2,2: building_house
891f53c0b83ffff,11,11: building_house
891f53c0b87ffff,2,2: building_house
891f53c0b8bffff,2,2: building_house
891f53c0b8fffff,2,2: building_house
891f53c0b93ffff,2,2: building_house
891f53c0b9bffff,2,2: building_house
891f53c0ba7ffff,2,2: building_house
891f53c0bb3ffff,2,2: building_house
891f53c0bb7ffff,2,2: building_house
891f53c0bbbffff,2,2: building_house
891f53c0bc3ffff,11,11: building_house
891f53c0bc7ffff,2,2: building_house
891f53c0bcbffff,2,2: building_house
891f53c0bcfffff,2,2: building_house
891f53c0bd3ffff,2,2: building_house
891f53c0bd7ffff,2,2: building_house
891f53c0bdbffff,2,2: building_house
891f53c0c5bffff,11,11: building_house
891f53c0c63ffff,11,11: building_house
891f53c0c6bffff,2,2: building_house
891f53c0c73ffff,2,2: building_house
891f53c0c77ffff,2,2: building_house
891f53c0d2bffff,2,2: building_house
